row_id,ISO,year,Education,Marital_Status,age,Saving,weight
1024528,RWA,2016,No Formal,Married,45-60,Informally,425.2602
1024529,RWA,2016,No Formal,Married,45-60,At home,1063.1505
1024530,RWA,2016,No Formal,Single,25-35,Informally,637.8903
1024531,RWA,2016,Primary,Married,45-60,Informally,425.2602
1024532,RWA,2016,No Formal,Widowed,>60,Informally,567.6569999999999
1024533,RWA,2016,Primary,Widowed,25-35,At other formal (non-bank),189.21900000000002
1024536,RWA,2016,Primary,Married,18-25,Not saving,378.43800000000005
1024537,RWA,2016,Primary,Single,35-45,At other formal (non-bank),189.21900000000002
1024540,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),567.65703
1024541,RWA,2016,No Formal,Single,45-60,At home,946.09505
1024542,RWA,2016,Secondary,Married,25-35,At Bank,378.43802
1024543,RWA,2016,Primary,Married,45-60,Informally,378.43802
1024544,RWA,2016,Primary,Married,35-45,At other formal (non-bank),756.8760000000001
1024545,RWA,2016,No Formal,Married,45-60,Not saving,756.8760000000001
1024547,RWA,2016,Primary,Single,18-25,At other formal (non-bank),378.43800000000005
1024548,RWA,2016,Primary,Married,35-45,At other formal (non-bank),946.095
1024549,RWA,2016,Secondary,Single,18-25,At home,946.095
1024550,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),189.21900000000002
1024551,RWA,2016,No Formal,Married,35-45,At other formal (non-bank),567.6569999999999
1024553,RWA,2016,Primary,Married,>60,At other formal (non-bank),756.8760000000001
1024554,RWA,2016,Primary,Single,18-25,At home,378.43800000000005
1024555,RWA,2016,Primary,Single,18-25,At other formal (non-bank),567.6569999999999
1024556,RWA,2016,Secondary,Widowed,35-45,At other formal (non-bank),756.87596
1024557,RWA,2016,No Formal,Married,45-60,Informally,756.87596
1024559,RWA,2016,Primary,Married,18-25,At other formal (non-bank),378.43798
1024564,RWA,2016,No Formal,Married,>60,Informally,572.80743
1024565,RWA,2016,Primary,Married,25-35,At Bank,381.87162
1024566,RWA,2016,No Formal,Widowed,45-60,Informally,763.74324
1024568,RWA,2016,No Formal,Married,45-60,At home,572.80743
1024570,RWA,2016,Secondary,Single,25-35,Not saving,190.93581
1024571,RWA,2016,Secondary,Single,<18,Not saving,381.87162
1024572,RWA,2016,Secondary,Married,35-45,At Bank,763.74324
1024576,RWA,2016,Primary,Married,25-35,At home,402.4086
1024577,RWA,2016,Primary,Single,18-25,At other formal (non-bank),201.2043
1024578,RWA,2016,Primary,Married,25-35,At Bank,201.2043
1024579,RWA,2016,No Formal,Widowed,35-45,At home,201.2043
1024580,RWA,2016,Primary,Married,35-45,At home,190.93581
1024582,RWA,2016,No Formal,Single,25-35,Not saving,954.67905
1024589,RWA,2016,No Formal,Married,25-35,Not saving,190.93581
1024591,RWA,2016,No Formal,Married,45-60,At home,763.74324
1024592,RWA,2016,Tertiary,Married,25-35,At Bank,763.74324
1024593,RWA,2016,Vocational,Single,18-25,At other formal (non-bank),572.80743
1024594,RWA,2016,Primary,Widowed,>60,At home,763.74324
1024596,RWA,2016,Primary,Single,18-25,At other formal (non-bank),205.51792
1024598,RWA,2016,Secondary,Single,18-25,At Bank,1027.5896
1024599,RWA,2016,Tertiary,Single,18-25,At Bank,616.55376
1024600,RWA,2016,Primary,Widowed,18-25,Informally,1233.10752
1024601,RWA,2016,Primary,Married,25-35,Informally,205.51792
1024603,RWA,2016,No Formal,Widowed,>60,At other formal (non-bank),205.51792
1024604,RWA,2016,Primary,Married,25-35,Not saving,433.0378
1024605,RWA,2016,Primary,Married,35-45,At other formal (non-bank),433.0378
1024606,RWA,2016,No Formal,Divorced,35-45,At other formal (non-bank),216.5189
1024607,RWA,2016,Primary,Married,25-35,At home,433.0378
1024608,RWA,2016,No Formal,Divorced,>60,At other formal (non-bank),616.55376
1024610,RWA,2016,Vocational,Married,35-45,Informally,616.55376
1024612,RWA,2016,Secondary,Divorced,25-35,At home,616.55376
1024614,RWA,2016,No Formal,Married,45-60,At home,822.07168
1024615,RWA,2016,Primary,Married,45-60,Not saving,822.07168
1024616,RWA,2016,No Formal,Married,35-45,At home,411.03586
1024617,RWA,2016,Primary,Married,45-60,At other formal (non-bank),411.03586
1024618,RWA,2016,Primary,Divorced,35-45,Not saving,205.51793
1024619,RWA,2016,Secondary,Single,<18,At other formal (non-bank),616.55379
1024621,RWA,2016,Primary,Married,35-45,At Bank,418.5644
1024622,RWA,2016,Primary,Single,18-25,At other formal (non-bank),418.5644
1024623,RWA,2016,Primary,Single,18-25,At home,418.5644
1024624,RWA,2016,Primary,Single,<18,At home,601.5419400000001
1024625,RWA,2016,Secondary,Married,35-45,At Bank,401.02796
1024626,RWA,2016,Primary,Married,25-35,At home,401.02796
1024627,RWA,2016,Secondary,Single,25-35,At other formal (non-bank),802.05592
1024628,RWA,2016,Primary,Married,45-60,At home,837.27272
1024629,RWA,2016,Primary,Single,18-25,At other formal (non-bank),209.31818
1024632,RWA,2016,No Formal,Married,25-35,Not saving,227.87332999999998
1024633,RWA,2016,Primary,Single,18-25,At other formal (non-bank),911.4933199999999
1024634,RWA,2016,Primary,Married,25-35,At home,227.87332999999998
1024635,RWA,2016,Primary,Married,25-35,At home,455.74665999999996
1024636,RWA,2016,Primary,Married,25-35,Not saving,206.76141
1024637,RWA,2016,No Formal,Divorced,25-35,At other formal (non-bank),206.76141
1024638,RWA,2016,No Formal,Married,25-35,Not saving,413.52282
1024639,RWA,2016,No Formal,Married,25-35,Not saving,206.76141
1024642,RWA,2016,Primary,Married,45-60,At home,837.27268
1024643,RWA,2016,Primary,Single,<18,Informally,627.9545099999999
1024644,RWA,2016,Secondary,Married,35-45,At Bank,627.9545400000001
1024645,RWA,2016,Primary,Widowed,35-45,At home,209.31818
1024651,RWA,2016,No Formal,Married,>60,At other formal (non-bank),1046.5909
1024656,RWA,2016,Primary,Married,18-25,Informally,418.63636
1024657,RWA,2016,Primary,Divorced,45-60,Informally,209.31818
1024664,RWA,2016,Primary,Married,>60,Informally,748.2128799999999
1024667,RWA,2016,No Formal,Married,45-60,At home,561.1596599999999
1024668,RWA,2016,Tertiary,Single,35-45,At Bank,190.12792
1024669,RWA,2016,No Formal,Married,45-60,At home,570.3837599999999
1024670,RWA,2016,Primary,Married,>60,At Bank,950.6396
1024671,RWA,2016,Secondary,Married,25-35,At Bank,380.25584
1024672,RWA,2016,Secondary,Married,45-60,At other formal (non-bank),561.15963
1024674,RWA,2016,No Formal,Divorced,25-35,Informally,187.05321
1024675,RWA,2016,Primary,Married,35-45,At home,187.05321
1024676,RWA,2016,Primary,Divorced,25-35,At home,187.05321
1024679,RWA,2016,Secondary,Single,25-35,Not saving,935.26605
1024680,RWA,2016,No Formal,Married,>60,At other formal (non-bank),748.2128799999999
1024682,RWA,2016,Primary,Single,<18,At other formal (non-bank),374.10643999999996
1024683,RWA,2016,Primary,Married,25-35,Informally,187.05321999999998
1024684,RWA,2016,Primary,Married,45-60,At other formal (non-bank),748.21284
1024686,RWA,2016,Secondary,Single,35-45,At other formal (non-bank),187.05321
1024690,RWA,2016,Primary,Widowed,>60,Informally,374.10642
1024691,RWA,2016,Secondary,Single,18-25,At home,561.15963
1024693,RWA,2016,Primary,Single,18-25,At home,748.2128799999999
1024696,RWA,2016,Secondary,Single,18-25,Not saving,944.27365
1024697,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),566.56419
1024699,RWA,2016,Primary,Married,25-35,At home,377.70946000000004
1024700,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),596.28945
1024701,RWA,2016,No Formal,Married,>60,At home,795.0526
1024702,RWA,2016,Primary,Married,25-35,At home,198.76315
1024703,RWA,2016,Primary,Married,45-60,At home,198.76315
1024704,RWA,2016,Primary,Married,25-35,At Bank,363.6015
1024705,RWA,2016,Primary,Married,>60,Not saving,727.203
1024708,RWA,2016,Primary,Married,18-25,At home,382.64496
1024709,RWA,2016,Secondary,Married,18-25,At other formal (non-bank),382.64496
1024710,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),765.28992
1024711,RWA,2016,Primary,Married,18-25,Informally,382.64496
1024712,RWA,2016,Secondary,Married,35-45,At home,368.58662000000004
1024713,RWA,2016,Primary,Single,18-25,At other formal (non-bank),368.58662000000004
1024714,RWA,2016,Primary,Single,18-25,At home,552.87993
1024715,RWA,2016,Primary,Single,45-60,Informally,184.29331000000002
1024718,RWA,2016,Secondary,Single,<18,At home,545.40225
1024720,RWA,2016,Primary,Divorced,25-35,Informally,727.203
1024722,RWA,2016,No Formal,Single,35-45,Not saving,909.00375
1024723,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),363.6015
1024724,RWA,2016,Primary,Single,<18,Not saving,745.79492
1024726,RWA,2016,No Formal,Married,35-45,Informally,559.3461900000001
1024727,RWA,2016,No Formal,Widowed,45-60,At home,186.44873
1024729,RWA,2016,Primary,Single,18-25,At home,545.40225
1024731,RWA,2016,No Formal,Widowed,45-60,At other formal (non-bank),545.40225
1024733,RWA,2016,No Formal,Widowed,45-60,At home,181.80075
1024735,RWA,2016,Primary,Married,45-60,At other formal (non-bank),909.00375
1024736,RWA,2016,No Formal,Married,>60,Not saving,453.30418
1024739,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),1133.26045
1024740,RWA,2016,Primary,Single,25-35,Informally,226.65209
1024744,RWA,2016,Primary,Married,>60,Not saving,453.30418
1024748,RWA,2016,No Formal,Divorced,25-35,Not saving,453.30418
1024749,RWA,2016,No Formal,Married,35-45,Not saving,226.65209
1024753,RWA,2016,Secondary,Married,45-60,Informally,906.60836
1024754,RWA,2016,Primary,Married,25-35,Not saving,679.95627
1024756,RWA,2016,Primary,Single,18-25,Not saving,489.86084000000005
1024758,RWA,2016,Primary,Single,18-25,Informally,979.7216800000001
1024759,RWA,2016,No Formal,Married,35-45,At home,489.86084000000005
1024760,RWA,2016,Primary,Married,35-45,Informally,230.44085
1024761,RWA,2016,No Formal,Widowed,45-60,Informally,230.44085
1024762,RWA,2016,Primary,Married,18-25,At other formal (non-bank),460.8817
1024763,RWA,2016,No Formal,Married,25-35,At home,460.8817
1024764,RWA,2016,Primary,Widowed,45-60,Informally,226.6521
1024765,RWA,2016,No Formal,Married,25-35,At home,453.3042
1024769,RWA,2016,Primary,Married,45-60,Informally,653.3240400000001
1024770,RWA,2016,Primary,Single,18-25,At other formal (non-bank),871.09872
1024771,RWA,2016,Primary,Married,25-35,At Bank,653.3240400000001
1024776,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),966.6152
1024777,RWA,2016,Primary,Married,25-35,At home,483.3076
1024778,RWA,2016,Primary,Widowed,45-60,Informally,483.3076
1024781,RWA,2016,No Formal,Married,45-60,At other formal (non-bank),435.54936
1024785,RWA,2016,Primary,Divorced,45-60,Informally,1088.8734
1024787,RWA,2016,Primary,Single,18-25,Not saving,653.3240400000001
1024789,RWA,2016,Primary,Widowed,>60,Not saving,217.77467000000001
1024792,RWA,2016,Secondary,Married,35-45,At Bank,305.6162
1024794,RWA,2016,No Formal,Married,>60,Informally,305.6162
1024795,RWA,2016,No Formal,Divorced,45-60,Informally,611.2324
1024796,RWA,2016,Primary,Single,25-35,Informally,410.54464
1024798,RWA,2016,No Formal,Widowed,45-60,Not saving,615.81696
1024801,RWA,2016,Primary,Single,25-35,Not saving,615.81696
1024802,RWA,2016,Primary,Married,25-35,Not saving,410.54464
1024803,RWA,2016,Primary,Married,>60,Not saving,410.54464
1024804,RWA,2016,Primary,Single,25-35,At other formal (non-bank),410.54464
1024806,RWA,2016,Primary,Single,18-25,Not saving,410.54464
1024808,RWA,2016,Primary,Married,45-60,Not saving,410.54464
1024812,RWA,2016,Secondary,Married,18-25,At other formal (non-bank),407.11454
1024814,RWA,2016,Primary,Married,>60,At Bank,610.6718099999999
1024815,RWA,2016,Primary,Married,35-45,At other formal (non-bank),407.11454
1024816,RWA,2016,Primary,Married,18-25,At other formal (non-bank),402.5818
1024817,RWA,2016,No Formal,Widowed,>60,At home,603.8727
1024818,RWA,2016,Primary,Single,18-25,Informally,805.1636
1024819,RWA,2016,Primary,Single,18-25,Not saving,805.1636
1024820,RWA,2016,No Formal,Married,25-35,At other formal (non-bank),394.0653
1024822,RWA,2016,Primary,Divorced,25-35,Not saving,197.03265
1024823,RWA,2016,No Formal,Widowed,35-45,Not saving,197.03265
1024824,RWA,2016,Primary,Married,35-45,Not saving,525.05848
1024826,RWA,2016,No Formal,Married,35-45,At Bank,262.52924
1024827,RWA,2016,Primary,Single,18-25,At other formal (non-bank),525.05848
1024828,RWA,2016,Vocational,Married,45-60,At Bank,985.16325
1024830,RWA,2016,Secondary,Married,35-45,At Bank,788.1306
1024831,RWA,2016,Tertiary,Widowed,>60,At Bank,985.16325
1024832,RWA,2016,Secondary,Married,25-35,At Bank,591.09795
1024833,RWA,2016,Tertiary,Married,25-35,At Bank,394.0653
1024835,RWA,2016,Primary,Single,18-25,At home,394.0653
1024838,RWA,2016,Secondary,Single,18-25,Not saving,1182.1959
1024839,RWA,2016,Secondary,Married,35-45,At Bank,591.09795
1024840,RWA,2016,Primary,Married,>60,Not saving,394.0653
1024841,RWA,2016,Secondary,Married,45-60,At Bank,788.1306
1024842,RWA,2016,Tertiary,Single,25-35,At Bank,985.16325
1024843,RWA,2016,Secondary,Single,25-35,Not saving,788.1306
1024844,RWA,2016,Secondary,Married,18-25,At Bank,401.21418
1024845,RWA,2016,Primary,Widowed,>60,Informally,200.60709
1024846,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),601.82127
1024848,RWA,2016,Secondary,Married,45-60,At Bank,1203.64254
1024849,RWA,2016,Primary,Divorced,45-60,At home,394.06532000000004
1024850,RWA,2016,Secondary,Single,18-25,Not saving,788.1306400000001
1024851,RWA,2016,Primary,Single,18-25,At other formal (non-bank),591.09798
1024852,RWA,2016,Secondary,Married,35-45,At Bank,591.09798
1024854,RWA,2016,Primary,Divorced,25-35,Not saving,184.38488999999998
1024858,RWA,2016,Primary,Single,25-35,At Bank,184.38488999999998
1024860,RWA,2016,Primary,Widowed,>60,Informally,368.76977999999997
1024861,RWA,2016,Primary,Single,<18,At other formal (non-bank),553.15467
1024862,RWA,2016,Secondary,Widowed,>60,At Bank,737.5395599999999
1024865,RWA,2016,Tertiary,Single,18-25,Not saving,435.17202000000003
1024866,RWA,2016,Secondary,Single,18-25,At Bank,580.2293599999999
1024867,RWA,2016,Secondary,Single,<18,Not saving,580.2293599999999
1024868,RWA,2016,Secondary,Married,35-45,At Bank,580.2293599999999
1024869,RWA,2016,Secondary,Married,35-45,At Bank,921.92445
1024871,RWA,2016,Primary,Divorced,25-35,At other formal (non-bank),921.92445
1024872,RWA,2016,Secondary,Single,25-35,Informally,1290.69423
1024873,RWA,2016,No Formal,Divorced,35-45,Not saving,184.38488999999998
1024874,RWA,2016,Secondary,Single,18-25,At home,553.15467
1024875,RWA,2016,Primary,Married,25-35,At Bank,553.15467
1024877,RWA,2016,Primary,Married,25-35,At other formal (non-bank),368.76976
1024879,RWA,2016,No Formal,Widowed,>60,At home,184.38488
1024880,RWA,2016,Primary,Single,<18,At other formal (non-bank),368.76976
1024881,RWA,2016,Secondary,Single,25-35,At other formal (non-bank),699.71362
1024882,RWA,2016,Secondary,Married,25-35,At Bank,699.71362
1024884,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),1049.57043
1024885,RWA,2016,Secondary,Married,25-35,Informally,1049.57043
1024886,RWA,2016,Secondary,Single,25-35,At Bank,699.71362
1024887,RWA,2016,Primary,Widowed,45-60,At other formal (non-bank),1049.57043
1024889,RWA,2016,Primary,Single,18-25,Not saving,805.14296
1024890,RWA,2016,Secondary,Married,25-35,At other formal (non-bank),402.57148
1024891,RWA,2016,Secondary,Single,25-35,At Bank,201.28574
1024892,RWA,2016,Secondary,Married,25-35,At Bank,402.57148
1024894,RWA,2016,Primary,Married,25-35,Informally,1049.57043
1024896,RWA,2016,Secondary,Single,25-35,At Bank,1049.57043
1024897,RWA,2016,Primary,Divorced,35-45,Not saving,349.8568
1024898,RWA,2016,Primary,Single,18-25,Not saving,1399.4272
1024899,RWA,2016,Primary,Single,25-35,At other formal (non-bank),349.8568
1024900,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),1049.5704
1024901,RWA,2016,Primary,Widowed,45-60,At home,1049.5704
1024902,RWA,2016,Primary,Widowed,45-60,At home,1749.2839999999999
1024903,RWA,2016,Secondary,Single,25-35,Not saving,2448.9976
1024904,RWA,2016,Secondary,Single,<18,At other formal (non-bank),1049.5704
1024905,RWA,2016,Tertiary,Married,25-35,At other formal (non-bank),990.8484
1024906,RWA,2016,Primary,Single,18-25,Not saving,1321.1312
1024907,RWA,2016,Primary,Married,45-60,At other formal (non-bank),990.8484
1024908,RWA,2016,Tertiary,Married,35-45,At Bank,1321.1312
1024910,RWA,2016,Primary,Married,35-45,Not saving,801.08646
1024911,RWA,2016,Secondary,Married,35-45,At other formal (non-bank),1201.62969
1024912,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),400.54323
1024913,RWA,2016,Primary,Married,>60,At other formal (non-bank),345.37234
1024914,RWA,2016,Primary,Single,35-45,Not saving,518.05851
1024915,RWA,2016,Primary,Widowed,45-60,At other formal (non-bank),172.68617
1024916,RWA,2016,Primary,Single,18-25,Not saving,518.05851
1024917,RWA,2016,No Formal,Married,25-35,Not saving,345.37234
1024918,RWA,2016,Primary,Married,45-60,At other formal (non-bank),518.05851
1024919,RWA,2016,Primary,Widowed,45-60,Not saving,345.37234
1024920,RWA,2016,Primary,Single,25-35,Not saving,518.05851
1024921,RWA,2016,No Formal,Widowed,>60,Not saving,172.2323
1024922,RWA,2016,No Formal,Widowed,45-60,Informally,172.2323
1024923,RWA,2016,Primary,Married,25-35,At other formal (non-bank),344.4646
1024924,RWA,2016,No Formal,Married,>60,Not saving,344.4646
1024925,RWA,2016,No Formal,Divorced,35-45,Not saving,172.0713
1024926,RWA,2016,Secondary,Single,25-35,Informally,172.0713
1024931,RWA,2016,Primary,Married,>60,At other formal (non-bank),344.14262
1024933,RWA,2016,No Formal,Widowed,45-60,Informally,516.21393
1024934,RWA,2016,Primary,Single,25-35,Not saving,172.07131
1024935,RWA,2016,No Formal,Married,35-45,Informally,344.14262
1024936,RWA,2016,No Formal,Widowed,45-60,Not saving,172.07131
1024938,RWA,2016,Primary,Widowed,45-60,Informally,344.1426
1024939,RWA,2016,Secondary,Single,18-25,Not saving,516.2139
1024940,RWA,2016,Tertiary,Married,45-60,At other formal (non-bank),344.1426
1024941,RWA,2016,Primary,Single,18-25,Informally,860.3565
1024942,RWA,2016,Primary,Single,18-25,Not saving,516.2139
1024943,RWA,2016,Secondary,Married,25-35,At Bank,344.1426
1024944,RWA,2016,Secondary,Single,18-25,At other formal (non-bank),172.0713
1024950,RWA,2016,No Formal,Widowed,45-60,At Bank,946.095
1024953,RWA,2016,Tertiary,Single,35-45,At Bank,145.05733999999998
1024954,RWA,2016,Vocational,Married,35-45,At other formal (non-bank),580.2293599999999
